logical_run_id,family_id,seed,horizon_steps,gpu_count,threshold_fid,first_step,first_fid,wallclock_seconds,wallclock_hours,gpu_hours,reached,walltime_source
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,55,280000,53.748629274,28540.400000,7.927889,7.927889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,100,15000,96.756223515,1531.110000,0.425308,0.425308,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,90,20000,79.371080229,2041.480000,0.567078,0.567078,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,80,20000,79.371080229,2041.480000,0.567078,0.567078,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,70,25000,62.883290493,2551.850000,0.708847,0.708847,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,65,25000,62.883290493,2551.850000,0.708847,0.708847,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,60,115000,52.384653532,11738.510000,3.260697,3.260697,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,55,115000,52.384653532,11738.510000,3.260697,3.260697,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h500000,single_P2_equal,1,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,100,10000,82.357694214,1022.766667,0.284102,0.284102,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,90,10000,82.357694214,1022.766667,0.284102,0.284102,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,80,30000,78.168278005,3068.300000,0.852306,0.852306,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,70,55000,62.985359172,5625.216667,1.562560,1.562560,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,65,55000,62.985359172,5625.216667,1.562560,1.562560,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,60,220000,55.278470872,22500.866667,6.250241,6.250241,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h300000,single_P2_equal,2,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,100,10000,84.087477898,1016.680000,0.282411,0.282411,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,90,10000,84.087477898,1016.680000,0.282411,0.282411,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,80,20000,78.891876645,2033.360000,0.564822,0.564822,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,70,35000,69.732502479,3558.380000,0.988439,0.988439,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,65,65000,60.677484307,6608.420000,1.835672,1.835672,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,60,215000,56.917659036,21858.620000,6.071839,6.071839,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed2:h500000,single_P2_equal,2,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,100,20000,98.139762818,2045.933333,0.568315,0.568315,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,90,30000,82.303734044,3068.900000,0.852472,0.852472,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,80,40000,71.974888168,4091.866667,1.136630,1.136630,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,70,50000,69.690330922,5114.833333,1.420787,1.420787,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,65,55000,61.982498507,5626.316667,1.562866,1.562866,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,60,125000,57.911601431,12787.083333,3.551968,3.551968,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h300000,single_P2_equal,3,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,100,10000,92.950334199,1014.260000,0.281739,0.281739,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,90,30000,74.953818565,3042.780000,0.845217,0.845217,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,80,30000,74.953818565,3042.780000,0.845217,0.845217,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,70,50000,67.790278002,5071.300000,1.408694,1.408694,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,65,55000,58.578694411,5578.430000,1.549564,1.549564,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,60,55000,58.578694411,5578.430000,1.549564,1.549564,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,55,450000,54.304840222,45641.700000,12.678250,12.678250,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed3:h500000,single_P2_equal,3,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,100,20000,92.776196582,2099.066667,0.583074,0.583074,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,90,35000,80.112148791,3673.366667,1.020380,1.020380,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,80,60000,70.135847543,6297.200000,1.749222,1.749222,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,70,80000,65.603176644,8396.266667,2.332296,2.332296,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_deepest:seed1:h300000,single_P4_deepest,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,100,15000,95.270760001,1576.600000,0.437944,0.437944,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,90,25000,81.169861957,2627.666667,0.729907,0.729907,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,80,35000,70.013276899,3678.733333,1.021870,1.021870,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,70,50000,64.884401963,5255.333333,1.459815,1.459815,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,65,50000,64.884401963,5255.333333,1.459815,1.459815,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,60,90000,59.735345179,9459.600000,2.627667,2.627667,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P4_equal:seed1:h300000,single_P4_equal,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,100,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,90,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,80,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,70,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_deepest:seed1:h300000,single_P8_deepest,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,100,35000,93.801164619,3825.266667,1.062574,1.062574,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,90,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,80,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,70,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P8_equal:seed1:h300000,single_P8_equal,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
